0                     
  0.6347500000    0.0000  19.039     327  0.2323
  0.1481  4.1906  0.0493  4.8528  0.0192  5.9558  0.0050  1.1047  0.0043  2.6569
  0.0049  3.4054  0.0036  4.5121  0.0034  5.5922  0.0017  0.0709  0.0015  0.5639
  0.0000  3.0281  0.0000  1.2406  0.0000  6.1537  0.0000  2.5345  0.0000  1.3660
1                     
  0.6347500000    0.0000  19.040     327  0.2200
  0.1481  4.1906  0.0493  4.8528  0.0192  5.9558  0.0050  1.1047  0.0043  2.6569
  0.0049  3.4054  0.0036  4.5121  0.0034  5.5922  0.0017  0.0709  0.0015  0.5639
  0.0000  2.1670  0.0000  1.9662  0.0000  6.2703  0.0000  1.6457  0.0000  1.2906
